scenario,scenario_label,spoke_id,spoke_name,spoke_type,existing_nbs,collocated_candidate_nbs,matched_facility_id,matched_facility_level,matched_district,point_longitude,point_latitude,hub_id,assigned_hub_name,assigned_hub_level,assigned_hub_ownership,assigned_hub_subregion,longitude,latitude,assigned_distance_km,assigned_distance_band,route_feasibility,route_feasibility_group,route_priority_flag,weak_or_long_route,long_route,very_long_route,cl_binary,hu_binary,nbs_binary,tr_binary,hub_service_score,hub_service_deficit,hub_readiness,assigned_hub_readiness_group,catchment_population,scd_admissions,scd_deaths,hbs_mean,pfpr_mean
full_score_4,"Full hubs, service score =4",SPOKE_0098,Kigandalo HC IV,existing_nbs,1,0,HF1515,HC IV,MAYUGE,33.62108,0.38962,HF1032,Bugiri HOSPITAL,General Hospital,Government,BUSOGA,33.742088,0.575261,24.544,within_25_km,functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,292996,551,9,0.092077,0.270391
full_score_4,"Full hubs, service score =4",SPOKE_0043,Amuru HC III,existing_nbs,1,0,HF1896,HC III,AMURU,32.022891,2.812358,HF2353,Anaka HOSPITAL,General Hospital,Government,ACHOLI,31.94798,2.60271,24.627,within_25_km,functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,151427,1041,4,0.088435,0.391597
full_score_4,"Full hubs, service score =4",SPOKE_0060,Busiu HC IV,existing_nbs,1,0,HF1530,HC IV,MBALE,34.160205,0.921866,HF1752,Tororo General HOSPITAL,General Hospital,Government,BUKEDI,34.187079,0.697967,24.933,within_25_km,functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,42651,2472,25,0.090214,0.200315
full_score_4,"Full hubs, service score =4",SPOKE_0059,Busaru HC IV,existing_nbs,1,0,HF2494,HC IV,BUNDIBUGYO,30.04422,0.66763,HF2801,Virika HOSPITAL,General Hospital,Private Not For Profit,TORO,30.267931,0.640278,25.106,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,71989,179,15,0.049074,0.162656
full_score_4,"Full hubs, service score =4",SPOKE_0109,Laguti HC III,existing_nbs,1,0,HF2414,HC III,PADER,32.82044,3.07246,HF2124,Kitgum HOSPITAL,General Hospital,Government,ACHOLI,32.88092,3.29792,25.811,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,150715,629,5,0.080921,0.41065
full_score_4,"Full hubs, service score =4",SPOKE_0094,Kibuku HC IV,existing_nbs,1,0,HF1405,HC IV,KIBUKU,33.79967,1.05046,HF1125,Busolwe HOSPITAL,General Hospital,Government,BUKEDI,33.928311,0.852506,26.148,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,195701,679,11,0.093691,0.219096
full_score_4,"Full hubs, service score =4",SPOKE_0145,Nsinze HC IV,existing_nbs,1,0,HF1583,HC IV,NAMUTUMBA,33.60926,0.81833,HF1166,Iganga HOSPITAL,General Hospital,Government,BUSOGA,33.48449,0.61649,26.277,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,449866,1041,5,0.092036,0.345232
full_score_4,"Full hubs, service score =4",SPOKE_0138,Namutumba HC III,existing_nbs,1,0,HF1578,HC III,NAMUTUMBA,33.68688,0.8387,HF1125,Busolwe HOSPITAL,General Hospital,Government,BUKEDI,33.928311,0.852506,26.908,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,195701,679,11,0.093691,0.219096
full_score_4,"Full hubs, service score =4",SPOKE_0107,Kumi HC IV,existing_nbs,1,0,HF1419,HC IV,KUMI,33.97501,1.530615,HF1421,Kadami HOSPITAL,General Hospital,Private Not For Profit,TESO,33.80859,1.34172,27.907,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,94576,155,4,0.087782,0.33037
full_score_4,"Full hubs, service score =4",SPOKE_0079,Kalagala HC IV,existing_nbs,1,0,HF0376,HC IV,LUWERO,32.67677,0.5943,HF0252,Kadic HOSPITAL,General Hospital,Private For Profit,KAMPALA,32.603411,0.352746,27.919,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,239469,273,10,0.078492,0.092641
full_score_4,"Full hubs, service score =4",SPOKE_0065,Buwenge HC IV,existing_nbs,1,0,HF1237,HC IV,JINJA,33.16965,0.65229,HF0304,Kayunga Hospital,General Hospital,Government,NORTH BUGANDA,32.90342,0.70353,30.159,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,213826,1041,17,0.091807,0.288328
full_score_4,"Full hubs, service score =4",SPOKE_0016,Namugongo HC III,collocated_candidate_nbs,0,1,HF1290,HC III,KALIRO,33.48277,0.89568,HF1166,Iganga HOSPITAL,General Hospital,Government,BUSOGA,33.48449,0.61649,30.861,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,449866,1041,5,0.092036,0.345232
full_score_4,"Full hubs, service score =4",SPOKE_0137,Namugongo HC III,existing_nbs,1,0,HF1290,HC III,KALIRO,33.48277,0.89568,HF1166,Iganga HOSPITAL,General Hospital,Government,BUSOGA,33.48449,0.61649,30.861,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,449866,1041,5,0.092036,0.345232
full_score_4,"Full hubs, service score =4",SPOKE_0011,Bbaale HC IV,collocated_candidate_nbs,0,1,HF0290,HC IV,KAYUNGA,32.88569,1.1056,HF1312,Kamuli HOSPITAL,General Hospital,Government,BUSOGA,33.12034,0.95039,31.239,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,196516,17,0,0.098284,0.362318
full_score_4,"Full hubs, service score =4",SPOKE_0027,Patongo HC III,collocated_candidate_nbs,0,1,HF1856,HC IV,AGAGO,33.303782,2.778143,HF1831,Kalongo Ambrosoli Memorial HOSPITAL,General Hospital,Private Not For Profit,ACHOLI,33.43579,3.02789,31.262,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,33544,1408,17,0.078423,0.440943
full_score_4,"Full hubs, service score =4",SPOKE_0131,Nabisoigi HC III,existing_nbs,1,0,HF1563,HC III,NAMUTUMBA,33.60543,0.87342,HF1166,Iganga HOSPITAL,General Hospital,Government,BUSOGA,33.48449,0.61649,31.427,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,449866,1041,5,0.092036,0.345232
full_score_4,"Full hubs, service score =4",SPOKE_0026,Parombo HC III,collocated_candidate_nbs,0,1,HF2344,HC III,NEBBI,31.19591,2.30068,HF2481,Buliisa Hospital,General Hospital,Government,BUNYORO,31.41245,2.11622,31.564,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,120553,206,10,0.080853,0.336616
full_score_4,"Full hubs, service score =4",SPOKE_0023,Ongako HC III,collocated_candidate_nbs,0,1,HF2079,HC III,OMORO,32.22965,2.67768,HF2353,Anaka HOSPITAL,General Hospital,Government,ACHOLI,31.94798,2.60271,32.392,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,151427,1041,4,0.088435,0.391597
full_score_4,"Full hubs, service score =4",SPOKE_0006,Alerek HC III,collocated_candidate_nbs,0,1,HF1773,HC III,ABIM,33.73088,2.95626,HF1831,Kalongo Ambrosoli Memorial HOSPITAL,General Hospital,Private Not For Profit,ACHOLI,33.43579,3.02789,33.736,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,33544,1408,17,0.078423,0.440943
full_score_4,"Full hubs, service score =4",SPOKE_0125,Mpigi   HC IV,existing_nbs,1,0,HF0583,HC IV,MPIGI,32.32213,0.22554,HF0252,Kadic HOSPITAL,General Hospital,Private For Profit,KAMPALA,32.603411,0.352746,34.314,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,239469,273,10,0.078492,0.092641
full_score_4,"Full hubs, service score =4",SPOKE_0004,Akokoro HC III,collocated_candidate_nbs,0,1,HF1930,HC III,APAC,32.39149,1.69949,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,34.968,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
full_score_4,"Full hubs, service score =4",SPOKE_0002,Abedober HC III,collocated_candidate_nbs,0,1,HF1921,HC III,APAC,32.8508,1.94593,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,35.474,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
full_score_4,"Full hubs, service score =4",SPOKE_0003,Agulurude HC III,collocated_candidate_nbs,0,1,HF2392,HC III,OYAM,32.6103,2.2945,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,35.62,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
full_score_4,"Full hubs, service score =4",SPOKE_0150,Pajule HC IV,existing_nbs,1,0,HF2428,HC IV,PADER,32.9339,2.97852,HF2124,Kitgum HOSPITAL,General Hospital,Government,ACHOLI,32.88092,3.29792,35.792,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,150715,629,5,0.080921,0.41065
full_score_4,"Full hubs, service score =4",SPOKE_0022,Omiya Anyima HC III,collocated_candidate_nbs,0,1,HF2141,HC III,KITGUM,33.20667,3.27004,HF2124,Kitgum HOSPITAL,General Hospital,Government,ACHOLI,32.88092,3.29792,36.32,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,150715,629,5,0.080921,0.41065
full_score_4,"Full hubs, service score =4",SPOKE_0146,Omiya Anyima HC III,existing_nbs,1,0,HF2141,HC III,KITGUM,33.20667,3.27004,HF2124,Kitgum HOSPITAL,General Hospital,Government,ACHOLI,32.88092,3.29792,36.32,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,150715,629,5,0.080921,0.41065
full_score_4,"Full hubs, service score =4",SPOKE_0091,Kawolo HOSPITAL,existing_nbs,1,0,HF0007,General Hospital,BUIKWE,32.94508,0.36783,HF0304,Kayunga Hospital,General Hospital,Government,NORTH BUGANDA,32.90342,0.70353,37.393,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,213826,1041,17,0.091807,0.288328
full_score_4,"Full hubs, service score =4",SPOKE_0052,Bududa HOSPITAL,existing_nbs,1,0,HF1015,General Hospital,BUDUDA,34.332262,1.00907,HF1752,Tororo General HOSPITAL,General Hospital,Government,BUKEDI,34.187079,0.697967,38.001,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,42651,2472,25,0.090214,0.200315
full_score_4,"Full hubs, service score =4",SPOKE_0112,Lokung HC III,existing_nbs,1,0,HF2184,HC III,LAMWO,32.7073,3.59514,HF2124,Kitgum HOSPITAL,General Hospital,Government,ACHOLI,32.88092,3.29792,38.095,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,150715,629,5,0.080921,0.41065
full_score_4,"Full hubs, service score =4",SPOKE_0048,Atanga HC III,existing_nbs,1,0,HF2405,HC III,PADER,32.72317,2.99077,HF2124,Kitgum HOSPITAL,General Hospital,Government,ACHOLI,32.88092,3.29792,38.208,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,150715,629,5,0.080921,0.41065
full_score_4,"Full hubs, service score =4",SPOKE_0161,St. Mary's Hospital Lacor,existing_nbs,1,0,HF2029,General Hospital,GULU,32.25254,2.76599,HF2353,Anaka HOSPITAL,General Hospital,Government,ACHOLI,31.94798,2.60271,38.368,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,151427,1041,4,0.088435,0.391597
full_score_4,"Full hubs, service score =4",SPOKE_0034,Akide HC II,existing_nbs,1,0,HF1432,HC II,KUMI,34.04329,1.59938,HF1421,Kadami HOSPITAL,General Hospital,Private Not For Profit,TESO,33.80859,1.34172,38.64,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,94576,155,4,0.087782,0.33037
full_score_4,"Full hubs, service score =4",SPOKE_0008,Asuret HC III,collocated_candidate_nbs,0,1,HF1681,HC III,SOROTI,33.598918,1.628748,HF1421,Kadami HOSPITAL,General Hospital,Private Not For Profit,TESO,33.80859,1.34172,39.379,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,94576,155,4,0.087782,0.33037
full_score_4,"Full hubs, service score =4",SPOKE_0017,Namwiwa HC III,collocated_candidate_nbs,0,1,HF1291,HC III,KALIRO,33.55064,1.08656,HF1421,Kadami HOSPITAL,General Hospital,Private Not For Profit,TESO,33.80859,1.34172,40.239,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,94576,155,4,0.087782,0.33037
full_score_4,"Full hubs, service score =4",SPOKE_0013,Diima HC III,collocated_candidate_nbs,0,1,HF3024,HC III,KIRYANDONGO,32.22003,2.16412,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,40.308,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
full_score_4,"Full hubs, service score =4",SPOKE_0058,Bumanya HC IV,existing_nbs,1,0,HF1281,HC IV,KALIRO,33.49555,1.00204,HF1312,Kamuli HOSPITAL,General Hospital,Government,BUSOGA,33.12034,0.95039,42.135,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,196516,17,0,0.098284,0.362318
full_score_4,"Full hubs, service score =4",SPOKE_0055,Buikwe St. Charles Lwanga HOSPITAL,existing_nbs,1,0,HF0002,General Hospital,BUIKWE,33.03181,0.33944,HF0304,Kayunga Hospital,General Hospital,Government,NORTH BUGANDA,32.90342,0.70353,42.703,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,213826,1041,17,0.091807,0.288328
full_score_4,"Full hubs, service score =4",SPOKE_0163,TASO Gulu Clinic,existing_nbs,1,0,HF2058,Clinic,GULU,32.29921241,2.776660311,HF2353,Anaka HOSPITAL,General Hospital,Government,ACHOLI,31.94798,2.60271,43.524,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,151427,1041,4,0.088435,0.391597
full_score_4,"Full hubs, service score =4",SPOKE_0155,Serere HC IV,existing_nbs,1,0,HF1643,HC IV,SERERE,33.45971,1.52179,HF1421,Kadami HOSPITAL,General Hospital,Private Not For Profit,TESO,33.80859,1.34172,43.618,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,94576,155,4,0.087782,0.33037
full_score_4,"Full hubs, service score =4",SPOKE_0072,Gulu Regional Referal Hospital,existing_nbs,1,0,HF2067,RR Hospital,GULU,32.29853,2.78069,HF2353,Anaka HOSPITAL,General Hospital,Government,ACHOLI,31.94798,2.60271,43.654,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,151427,1041,4,0.088435,0.391597
full_score_4,"Full hubs, service score =4",SPOKE_0031,Aboke HC IV,existing_nbs,1,0,HF2152,HC IV,KOLE,32.6813,2.3513,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,44.036,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
full_score_4,"Full hubs, service score =4",SPOKE_0096,Kidera HC IV,existing_nbs,1,0,HF1147,HC IV,BUYENDE,32.989,1.33687,HF1312,Kamuli HOSPITAL,General Hospital,Government,BUSOGA,33.12034,0.95039,45.148,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,196516,17,0,0.098284,0.362318
full_score_4,"Full hubs, service score =4",SPOKE_0045,Anyeke HC IV,existing_nbs,1,0,HF2400,HC IV,OYAM,32.50921,2.39086,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,45.323,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
full_score_4,"Full hubs, service score =4",SPOKE_0030,Abim HOSPITAL,existing_nbs,1,0,HF1769,General Hospital,ABIM,33.66236,2.67686,HF1831,Kalongo Ambrosoli Memorial HOSPITAL,General Hospital,Private Not For Profit,ACHOLI,33.43579,3.02789,46.257,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,33544,1408,17,0.078423,0.440943
full_score_4,"Full hubs, service score =4",SPOKE_0166,TASO Soroti CLINIC,existing_nbs,1,0,HF1692,Clinic,SOROTI,33.613078,1.716939,HF1421,Kadami HOSPITAL,General Hospital,Private Not For Profit,TESO,33.80859,1.34172,46.833,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,94576,155,4,0.087782,0.33037
full_score_4,"Full hubs, service score =4",SPOKE_0156,Soroti REGIONAL REF HOSPITAL,existing_nbs,1,0,HF1698,RR Hospital,SOROTI,33.61395,1.71849,HF1421,Kadami HOSPITAL,General Hospital,Private Not For Profit,TESO,33.80859,1.34172,46.94,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,94576,155,4,0.087782,0.33037
full_score_4,"Full hubs, service score =4",SPOKE_0040,Amuca SDA HC III,existing_nbs,1,0,HF2224,HC III,LIRA,32.85441,2.26656,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,47.574,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
full_score_4,"Full hubs, service score =4",SPOKE_0018,Ober HC III,collocated_candidate_nbs,0,1,HF2230,HC III,LIRA,32.87364,2.25697,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,48.525,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
full_score_4,"Full hubs, service score =4",SPOKE_0067,Charis HC III,existing_nbs,1,0,HF2231,HC III,LIRA,32.88631,2.2461,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,48.903,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
full_score_4,"Full hubs, service score =4",SPOKE_0149,PAG Mission HC IV,existing_nbs,1,0,HF2222,HC IV,LIRA,32.89773,2.23864,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,49.448,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
full_score_4,"Full hubs, service score =4",SPOKE_0111,Lira REGIONAL REF HOSPITAL,existing_nbs,1,0,HF2206,RR Hospital,LIRA,32.90135,2.25553,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,50.867,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
full_score_4,"Full hubs, service score =4",SPOKE_0039,Amolatar HC IV,existing_nbs,1,0,HF1882,HC IV,AMOLATAR,32.842983,1.640539,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,51.024,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
full_score_4,"Full hubs, service score =4",SPOKE_0118,Magala HC III,existing_nbs,1,0,HF0551,HC III,MITYANA,32.06745,0.38688,HF0718,Nakaseke HOSPITAL,General Hospital,Government,NORTH BUGANDA,32.39886,0.71746,51.918,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,70751,173,6,0.076875,0.183391
full_score_4,"Full hubs, service score =4",SPOKE_0160,"St. Francis,  HC III",existing_nbs,1,0,HF0555,HC III,MITYANA,32.04851,0.40035,HF0718,Nakaseke HOSPITAL,General Hospital,Government,NORTH BUGANDA,32.39886,0.71746,52.428,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,70751,173,6,0.076875,0.183391
full_score_4,"Full hubs, service score =4",SPOKE_0101,Kisiita HC III,existing_nbs,1,0,HF2942,HC III,KAKUMIRO,31.27405,1.03198,HF2927,Kagadi HOSPITAL,General Hospital,Government,BUNYORO,30.808823,0.94473,52.682,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,518195,387,25,0.051055,0.221553
full_score_4,"Full hubs, service score =4",SPOKE_0124,Mityana HOSPITAL,existing_nbs,1,0,HF0550,General Hospital,MITYANA,32.04131,0.3978,HF0718,Nakaseke HOSPITAL,General Hospital,Government,NORTH BUGANDA,32.39886,0.71746,53.214,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,70751,173,6,0.076875,0.183391
